Date & Time,TRASAR Dose (ppm),Temperature (°F),Conductivity (µS/cm),pH,ORP (mV),Steel Corr. Rate (mpy),Copper Corr. Rate (mpy),Tagged Poly Dose (ppm),Nalco Scale Index,3D scale polymer consumption (%),NDM Scale Mass (ug),NDM Scale Rate (ug/h),NDM Water Temp (°F),Nalco Bio-Index,Turbidity (NTU),Background Channel (ppm),Cell Fouling (%),Flow Status,Interlock Status,Digital Input 3,Digital Input 4,4-20mA Input 1,4-20mA Input 2,TRASAR Relay Status,TRASAR Relay On Time (min),Tagged Poly Relay Status,Tagged Poly Relay On Time (min),Bioreporter Relay Status,Bioreporter Relay On Time (min),Oxidizing Biocide Relay Status,Ox Bio Relay On Time (min),Nonoxidizing Biocide Relay Status,Nonox Bio Relay On Time (min),Blowdown Relay Status,Blowdown Relay On Time (min),pH Relay Status,pH Relay On Time (min)
12/20/2016 5:45,1027.54,101.19,841.79,7.98,135,0.16,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,50,128,0,0,0,0,0,128,0,64,0,0,0
12/20/2016 6:00,1018.38,101.19,835.91,7.94,135,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,50,128,0,0,0,0,0,128,0,64,0,0,0
12/20/2016 6:15,1004.4,101.23,829.63,7.95,131,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,50,128,0,0,0,0,0,128,0,64,0,0,0
12/20/2016 6:30,998,100.9,820.43,7.9,130,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,50,128,0,0,0,0,0,128,0,64,0,0,0
12/20/2016 6:45,986.81,101.27,817.9,7.92,130,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,50,128,0,0,0,0,0,128,0,64,0,0,0
12/20/2016 7:00,978.57,101.06,810.31,7.89,134,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,50,128,0,0,0,0,0,128,0,64,0,0,0
12/20/2016 7:15,1004.65,100.65,825.27,7.93,135,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,129,61,128,0,0,0,0,0,128,0,64,0,0,0
12/20/2016 7:30,1030.8,101.19,842.53,7.93,134,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,66,128,0,0,0,0,0,128,0,64,0,0,0
12/20/2016 7:45,1023.52,101.23,836.94,7.91,134,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,66,128,0,0,0,0,0,128,0,64,0,0,0
12/20/2016 8:00,1013.05,100.98,828.45,7.9,133,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,66,128,0,0,0,0,0,128,0,64,0,0,0
12/20/2016 8:15,1001.65,100.45,820.01,7.9,130,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,66,128,0,0,0,0,0,128,0,64,0,0,0
12/20/2016 8:30,995.5,101.06,819.13,7.87,125,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,66,128,0,0,0,0,0,128,0,64,0,0,0
12/20/2016 8:45,985.33,101.27,809.63,7.86,125,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,66,128,0,0,0,0,0,128,0,64,0,0,0
12/20/2016 9:00,975.23,101.06,805.7,7.93,125,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,129,69,128,0,0,0,0,0,128,0,64,0,0,0
12/20/2016 9:15,1028.17,101.85,843.23,7.96,220,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,83,128,0,0,0,0,0,129,15,64,0,0,0
12/20/2016 9:30,1023.93,101.06,839.4,7.83,336,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,83,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 9:45,1011.46,100.9,834.51,7.79,304,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,83,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 10:00,999.52,101.1,827.51,7.83,246,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,83,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 10:15,992.88,100.16,819.08,7.84,211,0.1,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,83,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 10:30,983.36,100.86,814.67,7.83,195,0.22,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,83,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 10:45,976.76,100.28,805.03,7.81,188,0.22,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,83,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 11:00,1022.69,100.98,835.76,7.82,178,0.22,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,129,97,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 11:15,1026.75,101.15,832.91,7.78,167,0.13,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,98,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 11:30,1014.6,100.57,821.92,7.81,156,0.13,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,98,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 11:45,1006.39,100.86,823.02,7.8,152,0.12,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,98,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 12:00,994.67,100.94,813.76,7.84,148,0.12,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,98,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 12:15,982.26,101.23,806.35,7.84,145,0.11,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,98,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 12:30,986.05,100.9,811.46,7.87,143,0.11,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,129,104,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 12:45,1029.31,100.57,832.8,7.94,141,0.1,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,114,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 13:00,1017.17,100.57,827.63,7.94,142,0.1,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,114,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 13:15,1007.51,101.23,822.47,7.91,142,0.11,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,114,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 13:30,991.85,100.61,808.78,7.9,141,0.11,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,114,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 13:45,988.7,100.78,807.71,7.87,141,0.12,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,114,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 14:00,977.73,100.86,800.2,7.87,143,0.12,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,114,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 14:15,1012.94,100.65,824.18,7.93,140,0.12,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,129,125,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 14:30,1027.32,100.82,829.78,7.93,137,0.12,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,129,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 14:45,1011.78,100.98,821.28,7.92,135,0.12,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,129,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 15:00,1004.44,100.65,815.54,7.88,138,0.12,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,129,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 15:15,998.62,100.73,808.03,7.84,144,0.11,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,129,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 15:30,988.93,101.19,803.43,7.81,145,0.11,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,129,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 15:45,978.16,101.19,796.5,7.79,145,0.12,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,129,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 16:00,1025.7,101.1,821.67,7.86,147,0.12,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,143,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 16:15,1022.55,100.98,820.39,7.87,149,0.14,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,143,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 16:30,1005.19,100.65,812.12,7.89,148,0.14,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,143,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 16:45,996.68,101.89,809.64,7.86,141,0.1,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,143,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 17:00,986.67,101.85,803.3,7.84,135,0.1,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,143,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 17:15,978.48,101.85,796.54,7.82,138,0.26,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,143,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 17:30,1014.89,101.89,819.17,7.86,145,0.26,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,129,155,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 17:45,1027.75,101.8,827.51,7.9,147,0.12,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,159,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 18:00,1023.59,100.36,819.26,7.92,147,0.12,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,159,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 18:15,1010,102.17,818.41,7.88,149,0.1,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,159,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 18:30,1000.48,101.6,811.04,7.9,149,0.1,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,159,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 18:45,987.44,101.23,800.04,7.91,151,0.13,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,159,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 19:00,980.7,101.56,803.37,7.94,149,0.13,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,129,161,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 19:15,1033.09,101.85,834.62,8.03,146,0.14,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,173,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 19:30,1024.73,102.13,831.27,8.02,146,0.14,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,173,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 19:45,1013.21,101.72,825.68,8.02,146,0.14,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,173,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 20:00,1001.54,101.72,819.16,8.01,147,0.14,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,173,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 20:15,991.39,101.56,811.44,8.01,148,0.14,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,173,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 20:30,982.32,101.56,807.09,8.05,147,0.14,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,173,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 20:45,1002.41,101.93,821.02,8.04,149,0.13,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,129,183,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 21:00,1031.69,101.23,836.39,8.08,148,0.13,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,188,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 22:15,979.12,101.6,806.86,7.96,151,0.15,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,188,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 22:30,973.98,101.56,804.39,7.95,150,0.15,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,129,190,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 22:45,1028.38,101.72,839.62,8.01,147,0.13,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,204,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 23:00,1026.17,101.56,836.32,7.99,146,0.13,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,204,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 23:15,1013.68,101.06,825.14,7.99,146,0.1,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,204,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 23:30,1003.8,100.9,817.04,7.96,147,0.1,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,204,128,0,0,0,0,0,128,24,64,0,0,0
12/20/2016 23:45,997.99,101.39,815.22,7.91,149,0.14,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,204,128,0,0,0,0,0,128,24,64,0,0,0
12/21/2016 0:00,988.47,101.31,810.13,7.88,151,0.14,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,0,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 0:15,978.98,101.56,804.18,7.91,149,0.1,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,0,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 0:30,1021.08,101.23,831.7,7.99,145,0.1,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,129,13,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 0:45,1024.82,100.61,832.51,8.06,142,0.15,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,14,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 1:00,1016.49,100.94,827.25,8.02,144,0.15,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,14,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 1:15,1004.07,101.27,821.1,7.98,145,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,14,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 1:30,995.79,100.57,808.32,7.93,147,0.14,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,14,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 1:45,987.08,101.06,807.56,7.91,147,0.1,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,14,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 2:00,980,101.19,803.98,7.93,146,0.1,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,14,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 2:15,1000.87,100.86,816.84,7.95,147,0.15,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,129,22,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 2:30,1035.44,100.94,834.67,7.98,147,0.15,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,30,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 2:45,1023.1,101.56,828.73,7.96,145,0.14,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,30,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 3:00,1014.13,101.31,825.56,7.99,141,0.14,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,30,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 3:15,1000.52,100.86,815.63,8.02,138,0.1,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,30,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 3:30,992.78,101.06,816.43,8.01,139,0.1,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,30,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 3:45,980.41,101.23,807.2,8.01,138,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,30,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 4:00,975.99,101.23,806.29,7.92,144,0.14,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,30,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 5:15,993.05,100.65,810.2,7.9,144,0.13,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,45,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 5:30,985.22,101.27,809.66,7.91,143,0.13,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,45,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 5:45,975.92,101.15,801.71,7.88,145,0.13,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,45,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 6:00,998.27,100.61,814.93,7.91,143,0.13,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,129,54,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 6:15,1029.42,100.57,828.22,7.94,127,0.13,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,60,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 6:30,1021,100.57,822.75,7.96,120,0.13,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,60,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 6:45,1011.37,100.57,819.33,7.91,122,0.13,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,60,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 7:00,1000.01,101.85,820.29,7.88,131,0.13,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,60,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 7:15,993.32,101.85,813.72,7.84,135,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,60,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 7:30,979.24,101.56,796.58,7.84,135,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,60,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 7:45,994.64,102.01,810.08,7.85,137,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,129,67,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 8:00,1031.91,102.17,831.37,7.87,137,0.14,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,75,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 8:15,1021.6,101.72,825.16,7.88,138,0.11,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,75,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 8:30,1013.33,101.8,820.34,7.88,138,0.11,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,75,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 8:45,1002.78,102.22,814.93,7.85,136,0.14,0.02,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,75,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 9:00,996.77,101.72,807.64,7.84,138,0.14,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,75,128,0,0,0,0,0,128,0,64,0,0,0
12/21/2016 9:15,994.97,101.85,808.52,7.78,298,0.13,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,75,128,0,0,0,0,0,129,15,64,0,0,0
12/21/2016 9:30,987.06,102.5,806.28,7.64,370,0.13,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,75,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 9:45,983.2,101.97,803.24,7.62,320,0.1,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,75,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 10:00,977.6,101.76,797.24,7.63,275,0.1,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,75,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 10:15,1021.61,102.3,828.72,7.69,241,0.11,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,129,90,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 10:30,1029.93,101.85,826.86,7.72,218,0.11,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,90,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 10:45,1026.13,101.89,826.96,7.73,199,0.11,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,90,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 11:00,1013.41,102.26,818,7.73,182,0.11,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,90,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 11:15,1003,101.89,812.17,7.74,171,0.1,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,90,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 11:30,1003.82,102.38,815.23,7.74,161,0.1,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,90,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 11:45,996.75,102.5,810.2,7.75,150,0.1,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,90,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 12:00,990.54,102.22,805.75,7.75,145,0.1,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,90,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 12:15,983.84,102.22,800.16,7.75,142,0.12,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,90,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 12:30,980.75,102.34,799.29,7.75,136,0.12,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,90,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 12:45,1002.39,102.17,812.66,7.78,134,0.11,0.03,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,129,99,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 13:00,1027.58,102.09,825.09,7.79,135,0.11,0.04,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,104,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 13:15,1024.23,102.42,826.7,7.78,134,0.11,0.04,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,104,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 13:30,1009.24,102.38,813.06,7.75,134,0.11,0.04,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,104,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 13:45,1007.24,102.42,812.88,7.75,133,0.12,0.04,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,104,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 14:00,1003.69,102.54,811.84,7.75,129,0.12,0.04,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,104,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 14:15,998.22,102.54,807.07,7.75,127,0.12,0.04,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,104,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 14:30,990.29,102.38,804.86,7.75,128,0.12,0.04,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,104,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 14:45,988.49,102.54,802.38,7.75,130,0.12,0.04,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,104,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 15:00,980.84,102.38,797.59,7.74,131,0.12,0.04,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,104,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 15:15,976.69,102.22,795.83,7.75,133,0.12,0.04,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,129,106,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 15:30,1036.16,102.5,830.25,7.8,129,0.1,0.04,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,118,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 15:45,1030.79,102.38,828.14,7.79,129,0.1,0.04,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,118,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 16:00,1021.24,102.17,823.92,7.78,131,0.12,0.04,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,118,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 16:15,1016.22,102.22,823.12,7.78,130,0.12,0.04,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,118,128,0,0,0,0,0,128,25,64,0,0,0
12/21/2016 16:30,1009.83,102.26,817.65,7.78,130,0.13,0.04,0,-999,-999,0,0,0,0,0,0,0,1,1,0,0,0,0,128,118,128,0,0,0,0,0,128,25,64,0,0,0
